73776,10,18,16,"Video: Revelan detalles del iPhone 8; podría salir en 2018",http://www.aztecanoticias.com.mx/notas/tecnologia-y-educacion/261500/video-revelan-detalles-del-iphone-8-podria-salir-en-2018,"Una filial de Apple en Israel hizo públicos algunos detalles del siguiente modelo que llegará al mercado.",cienciaYtecnologia
73950,10,18,16,"Amazon va contra Spotify y Apple Music y lanza servicio de música",http://www.razon.com.mx/spip.php?article324510," Cuenta con un catálogo de decenas de millones de canciones; tendrá un costo de ocho dólares mensuales ",cienciaYtecnologia
73964,10,18,16,"Tras crisis de Samsung, ahora explota un iPhone 7",http://www.razon.com.mx/spip.php?article323391," Un cliente reportó que cuando recibió el quipo éste ya había explotado; hasta el momento Apple no se ha pronunciado por el caso ",cienciaYtecnologia
73965,10,18,16,"VIDEO Joven destruye iPhones con bola de acero en una tienda Apple",http://www.razon.com.mx/spip.php?article323316," Acusa que la marca no respetó la garantía de su equipo y no le devolvió su dinero; los daños se calculan en miles de euros ",cienciaYtecnologia
76350,10,19,16,"Video: Revelan detalles del iPhone 8; podría salir en 2018",http://www.aztecanoticias.com.mx/notas/tecnologia-y-educacion/261500/video-revelan-detalles-del-iphone-8-podria-salir-en-2018,"Una filial de Apple en Israel hizo públicos algunos detalles del siguiente modelo que llegará al mercado.",cienciaYtecnologia
76521,10,19,16,"Amazon va contra Spotify y Apple Music y lanza servicio de música",http://www.razon.com.mx/spip.php?article324510," Cuenta con un catálogo de decenas de millones de canciones; tendrá un costo de ocho dólares mensuales ",cienciaYtecnologia
76535,10,19,16,"Tras crisis de Samsung, ahora explota un iPhone 7",http://www.razon.com.mx/spip.php?article323391," Un cliente reportó que cuando recibió el quipo éste ya había explotado; hasta el momento Apple no se ha pronunciado por el caso ",cienciaYtecnologia
129599,9,21,16,"Asia le da tibia bienvenida al iPhone 7",http://www.aztecanoticias.com.mx/notas/tecnologia-y-educacion/260514/asia-le-da-tibia-bienvenida-al-iphone-7,"Fanáticos de Apple desde Sídney a Shanghái vitorearon al salir de los comercios el viernes con sus nuevos iPhones.",cienciaYtecnologia
129630,9,21,16,"Apple no dará a conocer ventas del iPhone 7 en 1er fin de semana",http://www.aztecanoticias.com.mx/notas/tecnologia-y-educacion/259857/apple-no-dara-a-conocer-ventas-del-iphone-7-en-1er-fin-de-semana,"Apple no dará a conocer las ventas del recién anunciado iPhone 7 en su primer fin de semana en el mercado.",cienciaYtecnologia
129634,9,21,16,"Apple presenta el iPhone 7, anuncia llegada de Pokémon Go a su reloj",http://www.aztecanoticias.com.mx/notas/tecnologia-y-educacion/259782/apple-presenta-el-iphone-7-anuncia-llegada-de-pokemon-go-a-su-reloj,"Durante el evento que realiza Apple San Francisco, California, lanzó el iPhone 7.",cienciaYtecnologia
129636,9,21,16,"Se espera que Apple presente nuevas versiones de su iPhone",http://www.aztecanoticias.com.mx/notas/tecnologia-y-educacion/259754/se-espera-que-apple-presente-nuevas-versiones-de-su-iphone,"Se espera que Apple presente nuevas versiones de su iPhone y un reloj inteligente.",cienciaYtecnologia
129640,9,21,16,"Llegará iPhone 7 el próximo miércoles, ¿qué tiene de nuevo?",http://www.aztecanoticias.com.mx/notas/tecnologia-y-educacion/259587/llegara-iphone-7-el-proximo-miercoles--que-tiene-de-nuevo-,"El nuevo teléfono de la marca Apple será lanzado el 7 de septiembre.",cienciaYtecnologia
129643,9,21,16,"Presumen ser los primeros en tener un iPhone 7 tras acampar varias horas",http://www.razon.com.mx/spip.php?article321742," Australianos fueron los primeros en adquirir el nuevo equipo de Apple; reportan que en Sydney ya no hay iPhone 7 Plus ",cienciaYtecnologia
129644,9,21,16,"El próximo 24 de septiembre abrirá Apple Store en México",http://www.razon.com.mx/spip.php?article321733," Se inaugurará una semana después de la llegada del nuevo iPhone 7; estará ubicada en el centro comercial Santa Fe ",cienciaYtecnologia
129649,9,21,16,"Cámara, lo que más deslumbra de nuevo Iphone",http://www.razon.com.mx/spip.php?article320920," Apple sin cumplir las expectativas; resistente al agua, pero sus competidores ya tienen esta cualidad; ofrece hasta dos horas más de batería y zoom óptico ",cienciaYtecnologia
129650,9,21,16,"¿Cuáles son los cambios en el iPhone7 presentado por Apple?",http://www.razon.com.mx/spip.php?article320842," Tim Cook dijo que es el mejor iPhone jamás creado, con un gran diseño; incorpora el sistema operativo iOS 10 ",cienciaYtecnologia
129655,9,21,16,"Apple podría presentar nuevo iPhone la semana próxima",http://www.razon.com.mx/spip.php?article319847," Ha enviado invitaciones a periodistas especializados y analistas del sector a un evento el próximo 7 de septiembre; aún no hay detalles del nuevo equipo ",cienciaYtecnologia
129660,9,21,16,"Apple actualiza iPhones tras descubrir falla en seguridad",http://www.razon.com.mx/spip.php?article319432," Se encontró un software de espionaje; pretendían ingresar al iPhone de un activista árabe ",cienciaYtecnologia
129664,9,21,16,"Ya puedes descargar macOS Sierra de forma gratuita",http://www.lacronica.com/EdicionEnlinea/Notas/CienciayTecnologia/20092016/1129879-Ya-puedes-descargar-macOS-Sierra-de-forma-gratuita.html," Apple lanzó oficialmente macOS Sierra (antes llamado OS X), una nueva versión del sistema operativo para línea de computadoras Mac y Macbook, con algunas nuevas opciones como la integración de la asistente digital Siri.La descarga está disponible de forma gratuita desde la App Store, en la que sólo te pedirá ingresar tu información de usuario. Una vez terminada la descarga podrás abrir el instalador que te irá guiando a través del proceso.Tomará aproximadamente media hora para su instalación, dependiendo de las especificaciones de tu Mac.SiriSin duda alguna, Siri es la principal característica de Sierra, que ha abierto un mundo de posibilidades para la plataforma con las aplicaciones de terceros: ahora es capaz de pedir un Uber, buscar reseñas de restaurantes cercanos a ti, controlar la reproducción de Apple Music e incluso leer tu correo electrónico.Además sus resultados pueden añadirse al Centro de Notificaciones para futuras referencias.PestañasAhora todas las aplicaciones que puedan abrir más de una ventana para su uso, soportan la organización de estas a través de pestañas, haciendo más cómoda su visualización.Apple PayMuchas páginas de Internet comenzaron a soportar la función de Apple Pay para versiones de escritorio, en donde desde la comodidad de tu casa puedes comprar directamente con las tarjetas bancarias que tengas seleccionadas en tu iPhone, iPad o Apple Watch.Desbloqueo sin manosAl igual que Apple Pay, macOS te permite ahora desbloquear tu computadora cuando detecta que estás cerca, mientras utilices cualquier Apple Watch con watchOS 3.Compartir archivos y el Portapapeles UniversalSierra permite acceder a los mismos archivos desde cualquier computadora de Apple a la que tengas acceso, esto a través de su servicio de almacenamiento en la nube iCloud.La opción está disponible por defecto cuando actualizas el sistema operativo, asumiendo que tienes suficiente espacio en esa plataforma. Hace un respaldo de todos los archivos y los guarda automáticamente cada que haces un cambio en cualquier dispositivoApple también añadió un Portapapeles Universal, que permite copiar y pegar bloques de texto de un archivo a otro entre diferentes dispositivos.Optimización de almacenamientoLa función analiza automáticamente la unidad de almacenamiento a intervalos regulares para encontrar cosas que podían trasladar a la nube, como imágenes antiguas, documentos y archivos similares que no son regularmente visitados.Video ‘Picture-in-Picture’Esta opción que ya estaba disponible en iPads, hace su llegada triunfal haciendo que puedas visualizar cualquier video en un formato pequeño dentro de la pantalla de tu Mac.Desafortunadamente sólo funciona con el navegador Safari, y sólo con servicios de video que hayan hecho la integración, como ESPN y Vimeo (para YouTube aún no está disponible).Fuente: SDP",cienciaYtecnologia
129678,9,22,16,"McLaren niega negociaciones con Apple",http://www.aztecanoticias.com.mx/notas/tecnologia-y-educacion/260867/mclaren-niega-negociaciones-con-apple,"Este miércoles McLaren negó un reporte de que Apple hizo una propuesta a la automotriz.",cienciaYtecnologia
129689,9,22,16,"Asia le da tibia bienvenida al iPhone 7",http://www.aztecanoticias.com.mx/notas/tecnologia-y-educacion/260514/asia-le-da-tibia-bienvenida-al-iphone-7,"Fanáticos de Apple desde Sídney a Shanghái vitorearon al salir de los comercios el viernes con sus nuevos iPhones.",cienciaYtecnologia
129720,9,22,16,"Apple no dará a conocer ventas del iPhone 7 en 1er fin de semana",http://www.aztecanoticias.com.mx/notas/tecnologia-y-educacion/259857/apple-no-dara-a-conocer-ventas-del-iphone-7-en-1er-fin-de-semana,"Apple no dará a conocer las ventas del recién anunciado iPhone 7 en su primer fin de semana en el mercado.",cienciaYtecnologia
129724,9,22,16,"Apple presenta el iPhone 7, anuncia llegada de Pokémon Go a su reloj",http://www.aztecanoticias.com.mx/notas/tecnologia-y-educacion/259782/apple-presenta-el-iphone-7-anuncia-llegada-de-pokemon-go-a-su-reloj,"Durante el evento que realiza Apple San Francisco, California, lanzó el iPhone 7.",cienciaYtecnologia
129726,9,22,16,"Se espera que Apple presente nuevas versiones de su iPhone",http://www.aztecanoticias.com.mx/notas/tecnologia-y-educacion/259754/se-espera-que-apple-presente-nuevas-versiones-de-su-iphone,"Se espera que Apple presente nuevas versiones de su iPhone y un reloj inteligente.",cienciaYtecnologia
129731,9,22,16,"Presumen ser los primeros en tener un iPhone 7 tras acampar varias horas",http://www.razon.com.mx/spip.php?article321742," Australianos fueron los primeros en adquirir el nuevo equipo de Apple; reportan que en Sydney ya no hay iPhone 7 Plus ",cienciaYtecnologia
129732,9,22,16,"El próximo 24 de septiembre abrirá Apple Store en México",http://www.razon.com.mx/spip.php?article321733," Se inaugurará una semana después de la llegada del nuevo iPhone 7; estará ubicada en el centro comercial Santa Fe ",cienciaYtecnologia
129737,9,22,16,"Cámara, lo que más deslumbra de nuevo Iphone",http://www.razon.com.mx/spip.php?article320920," Apple sin cumplir las expectativas; resistente al agua, pero sus competidores ya tienen esta cualidad; ofrece hasta dos horas más de batería y zoom óptico ",cienciaYtecnologia
129738,9,22,16,"¿Cuáles son los cambios en el iPhone7 presentado por Apple?",http://www.razon.com.mx/spip.php?article320842," Tim Cook dijo que es el mejor iPhone jamás creado, con un gran diseño; incorpora el sistema operativo iOS 10 ",cienciaYtecnologia
129743,9,22,16,"Apple podría presentar nuevo iPhone la semana próxima",http://www.razon.com.mx/spip.php?article319847," Ha enviado invitaciones a periodistas especializados y analistas del sector a un evento el próximo 7 de septiembre; aún no hay detalles del nuevo equipo ",cienciaYtecnologia
129766,9,23,16,"¿Cómo es la primera tienda Apple en México?",http://www.aztecanoticias.com.mx/notas/tecnologia-y-educacion/260981/-como-es-la-primera-tienda-apple-en-mexico-,"Esta es la primera tienda en su tipo que la marca fundada por Steve Jobs tiene en México, pues a la fecha, solo contaban con distribuidores autorizados como iShop o MacStore.",cienciaYtecnologia
129773,9,23,16,"McLaren niega negociaciones con Apple",http://www.aztecanoticias.com.mx/notas/tecnologia-y-educacion/260867/mclaren-niega-negociaciones-con-apple,"Este miércoles McLaren negó un reporte de que Apple hizo una propuesta a la automotriz.",cienciaYtecnologia
129784,9,23,16,"Asia le da tibia bienvenida al iPhone 7",http://www.aztecanoticias.com.mx/notas/tecnologia-y-educacion/260514/asia-le-da-tibia-bienvenida-al-iphone-7,"Fanáticos de Apple desde Sídney a Shanghái vitorearon al salir de los comercios el viernes con sus nuevos iPhones.",cienciaYtecnologia
129818,9,23,16,"Presumen ser los primeros en tener un iPhone 7 tras acampar varias horas",http://www.razon.com.mx/spip.php?article321742," Australianos fueron los primeros en adquirir el nuevo equipo de Apple; reportan que en Sydney ya no hay iPhone 7 Plus ",cienciaYtecnologia
129819,9,23,16,"El próximo 24 de septiembre abrirá Apple Store en México",http://www.razon.com.mx/spip.php?article321733," Se inaugurará una semana después de la llegada del nuevo iPhone 7; estará ubicada en el centro comercial Santa Fe ",cienciaYtecnologia
129824,9,23,16,"Cámara, lo que más deslumbra de nuevo Iphone",http://www.razon.com.mx/spip.php?article320920," Apple sin cumplir las expectativas; resistente al agua, pero sus competidores ya tienen esta cualidad; ofrece hasta dos horas más de batería y zoom óptico ",cienciaYtecnologia
129825,9,23,16,"¿Cuáles son los cambios en el iPhone7 presentado por Apple?",http://www.razon.com.mx/spip.php?article320842," Tim Cook dijo que es el mejor iPhone jamás creado, con un gran diseño; incorpora el sistema operativo iOS 10 ",cienciaYtecnologia
129830,9,23,16,"Apple podría presentar nuevo iPhone la semana próxima",http://www.razon.com.mx/spip.php?article319847," Ha enviado invitaciones a periodistas especializados y analistas del sector a un evento el próximo 7 de septiembre; aún no hay detalles del nuevo equipo ",cienciaYtecnologia
129856,9,24,16,"¿Cómo es la primera tienda Apple en México?",http://www.aztecanoticias.com.mx/notas/tecnologia-y-educacion/260981/-como-es-la-primera-tienda-apple-en-mexico-,"Esta es la primera tienda en su tipo que la marca fundada por Steve Jobs tiene en México, pues a la fecha, solo contaban con distribuidores autorizados como iShop o MacStore.",cienciaYtecnologia
129863,9,24,16,"McLaren niega negociaciones con Apple",http://www.aztecanoticias.com.mx/notas/tecnologia-y-educacion/260867/mclaren-niega-negociaciones-con-apple,"Este miércoles McLaren negó un reporte de que Apple hizo una propuesta a la automotriz.",cienciaYtecnologia
129874,9,24,16,"Asia le da tibia bienvenida al iPhone 7",http://www.aztecanoticias.com.mx/notas/tecnologia-y-educacion/260514/asia-le-da-tibia-bienvenida-al-iphone-7,"Fanáticos de Apple desde Sídney a Shanghái vitorearon al salir de los comercios el viernes con sus nuevos iPhones.",cienciaYtecnologia
129900,9,24,16,"Al grito de “Viva México” inauguran tienda Apple en Santa Fe",http://www.razon.com.mx/spip.php?article322631," Personas hicieron largas filas para ser de los primeros en ingresar; muchos buscan adquirir el IPhone 7 ",cienciaYtecnologia
129904,9,24,16,"Presumen ser los primeros en tener un iPhone 7 tras acampar varias horas",http://www.razon.com.mx/spip.php?article321742," Australianos fueron los primeros en adquirir el nuevo equipo de Apple; reportan que en Sydney ya no hay iPhone 7 Plus ",cienciaYtecnologia
129905,9,24,16,"El próximo 24 de septiembre abrirá Apple Store en México",http://www.razon.com.mx/spip.php?article321733," Se inaugurará una semana después de la llegada del nuevo iPhone 7; estará ubicada en el centro comercial Santa Fe ",cienciaYtecnologia
129910,9,24,16,"Cámara, lo que más deslumbra de nuevo Iphone",http://www.razon.com.mx/spip.php?article320920," Apple sin cumplir las expectativas; resistente al agua, pero sus competidores ya tienen esta cualidad; ofrece hasta dos horas más de batería y zoom óptico ",cienciaYtecnologia
129911,9,24,16,"¿Cuáles son los cambios en el iPhone7 presentado por Apple?",http://www.razon.com.mx/spip.php?article320842," Tim Cook dijo que es el mejor iPhone jamás creado, con un gran diseño; incorpora el sistema operativo iOS 10 ",cienciaYtecnologia
129916,9,24,16,"Apple podría presentar nuevo iPhone la semana próxima",http://www.razon.com.mx/spip.php?article319847," Ha enviado invitaciones a periodistas especializados y analistas del sector a un evento el próximo 7 de septiembre; aún no hay detalles del nuevo equipo ",cienciaYtecnologia
129942,9,25,16,"¿Cómo es la primera tienda Apple en México?",http://www.aztecanoticias.com.mx/notas/tecnologia-y-educacion/260981/-como-es-la-primera-tienda-apple-en-mexico-,"Esta es la primera tienda en su tipo que la marca fundada por Steve Jobs tiene en México, pues a la fecha, solo contaban con distribuidores autorizados como iShop o MacStore.",cienciaYtecnologia
129949,9,25,16,"McLaren niega negociaciones con Apple",http://www.aztecanoticias.com.mx/notas/tecnologia-y-educacion/260867/mclaren-niega-negociaciones-con-apple,"Este miércoles McLaren negó un reporte de que Apple hizo una propuesta a la automotriz.",cienciaYtecnologia
129960,9,25,16,"Asia le da tibia bienvenida al iPhone 7",http://www.aztecanoticias.com.mx/notas/tecnologia-y-educacion/260514/asia-le-da-tibia-bienvenida-al-iphone-7,"Fanáticos de Apple desde Sídney a Shanghái vitorearon al salir de los comercios el viernes con sus nuevos iPhones.",cienciaYtecnologia
129985,9,25,16,"Al grito de “Viva México” inauguran tienda Apple en Santa Fe",http://www.razon.com.mx/spip.php?article322631," Personas hicieron largas filas para ser de los primeros en ingresar; muchos buscan adquirir el IPhone 7 ",cienciaYtecnologia
129989,9,25,16,"Presumen ser los primeros en tener un iPhone 7 tras acampar varias horas",http://www.razon.com.mx/spip.php?article321742," Australianos fueron los primeros en adquirir el nuevo equipo de Apple; reportan que en Sydney ya no hay iPhone 7 Plus ",cienciaYtecnologia
129990,9,25,16,"El próximo 24 de septiembre abrirá Apple Store en México",http://www.razon.com.mx/spip.php?article321733," Se inaugurará una semana después de la llegada del nuevo iPhone 7; estará ubicada en el centro comercial Santa Fe ",cienciaYtecnologia
129995,9,25,16,"Cámara, lo que más deslumbra de nuevo Iphone",http://www.razon.com.mx/spip.php?article320920," Apple sin cumplir las expectativas; resistente al agua, pero sus competidores ya tienen esta cualidad; ofrece hasta dos horas más de batería y zoom óptico ",cienciaYtecnologia
129996,9,25,16,"¿Cuáles son los cambios en el iPhone7 presentado por Apple?",http://www.razon.com.mx/spip.php?article320842," Tim Cook dijo que es el mejor iPhone jamás creado, con un gran diseño; incorpora el sistema operativo iOS 10 ",cienciaYtecnologia
130001,9,25,16,"Apple podría presentar nuevo iPhone la semana próxima",http://www.razon.com.mx/spip.php?article319847," Ha enviado invitaciones a periodistas especializados y analistas del sector a un evento el próximo 7 de septiembre; aún no hay detalles del nuevo equipo ",cienciaYtecnologia
130029,9,26,16,"¿Cómo es la primera tienda Apple en México?",http://www.aztecanoticias.com.mx/notas/tecnologia-y-educacion/260981/-como-es-la-primera-tienda-apple-en-mexico-,"Esta es la primera tienda en su tipo que la marca fundada por Steve Jobs tiene en México, pues a la fecha, solo contaban con distribuidores autorizados como iShop o MacStore.",cienciaYtecnologia
130036,9,26,16,"McLaren niega negociaciones con Apple",http://www.aztecanoticias.com.mx/notas/tecnologia-y-educacion/260867/mclaren-niega-negociaciones-con-apple,"Este miércoles McLaren negó un reporte de que Apple hizo una propuesta a la automotriz.",cienciaYtecnologia
130047,9,26,16,"Asia le da tibia bienvenida al iPhone 7",http://www.aztecanoticias.com.mx/notas/tecnologia-y-educacion/260514/asia-le-da-tibia-bienvenida-al-iphone-7,"Fanáticos de Apple desde Sídney a Shanghái vitorearon al salir de los comercios el viernes con sus nuevos iPhones.",cienciaYtecnologia
130070,9,26,16,"Al grito de “Viva México” inauguran tienda Apple en Santa Fe",http://www.razon.com.mx/spip.php?article322631," Personas hicieron largas filas para ser de los primeros en ingresar; muchos buscan adquirir el IPhone 7 ",cienciaYtecnologia
130074,9,26,16,"Presumen ser los primeros en tener un iPhone 7 tras acampar varias horas",http://www.razon.com.mx/spip.php?article321742," Australianos fueron los primeros en adquirir el nuevo equipo de Apple; reportan que en Sydney ya no hay iPhone 7 Plus ",cienciaYtecnologia
130075,9,26,16,"El próximo 24 de septiembre abrirá Apple Store en México",http://www.razon.com.mx/spip.php?article321733," Se inaugurará una semana después de la llegada del nuevo iPhone 7; estará ubicada en el centro comercial Santa Fe ",cienciaYtecnologia
130080,9,26,16,"Cámara, lo que más deslumbra de nuevo Iphone",http://www.razon.com.mx/spip.php?article320920," Apple sin cumplir las expectativas; resistente al agua, pero sus competidores ya tienen esta cualidad; ofrece hasta dos horas más de batería y zoom óptico ",cienciaYtecnologia
130081,9,26,16,"¿Cuáles son los cambios en el iPhone7 presentado por Apple?",http://www.razon.com.mx/spip.php?article320842," Tim Cook dijo que es el mejor iPhone jamás creado, con un gran diseño; incorpora el sistema operativo iOS 10 ",cienciaYtecnologia
130086,9,26,16,"Apple podría presentar nuevo iPhone la semana próxima",http://www.razon.com.mx/spip.php?article319847," Ha enviado invitaciones a periodistas especializados y analistas del sector a un evento el próximo 7 de septiembre; aún no hay detalles del nuevo equipo ",cienciaYtecnologia
130118,9,27,16,"¿Cómo es la primera tienda Apple en México?",http://www.aztecanoticias.com.mx/notas/tecnologia-y-educacion/260981/-como-es-la-primera-tienda-apple-en-mexico-,"Esta es la primera tienda en su tipo que la marca fundada por Steve Jobs tiene en México, pues a la fecha, solo contaban con distribuidores autorizados como iShop o MacStore.",cienciaYtecnologia
130125,9,27,16,"McLaren niega negociaciones con Apple",http://www.aztecanoticias.com.mx/notas/tecnologia-y-educacion/260867/mclaren-niega-negociaciones-con-apple,"Este miércoles McLaren negó un reporte de que Apple hizo una propuesta a la automotriz.",cienciaYtecnologia
130136,9,27,16,"Asia le da tibia bienvenida al iPhone 7",http://www.aztecanoticias.com.mx/notas/tecnologia-y-educacion/260514/asia-le-da-tibia-bienvenida-al-iphone-7,"Fanáticos de Apple desde Sídney a Shanghái vitorearon al salir de los comercios el viernes con sus nuevos iPhones.",cienciaYtecnologia
130157,9,27,16,"Al grito de “Viva México” inauguran tienda Apple en Santa Fe",http://www.razon.com.mx/spip.php?article322631," Personas hicieron largas filas para ser de los primeros en ingresar; muchos buscan adquirir el IPhone 7 ",cienciaYtecnologia
130161,9,27,16,"Presumen ser los primeros en tener un iPhone 7 tras acampar varias horas",http://www.razon.com.mx/spip.php?article321742," Australianos fueron los primeros en adquirir el nuevo equipo de Apple; reportan que en Sydney ya no hay iPhone 7 Plus ",cienciaYtecnologia
130162,9,27,16,"El próximo 24 de septiembre abrirá Apple Store en México",http://www.razon.com.mx/spip.php?article321733," Se inaugurará una semana después de la llegada del nuevo iPhone 7; estará ubicada en el centro comercial Santa Fe ",cienciaYtecnologia
130167,9,27,16,"Cámara, lo que más deslumbra de nuevo Iphone",http://www.razon.com.mx/spip.php?article320920," Apple sin cumplir las expectativas; resistente al agua, pero sus competidores ya tienen esta cualidad; ofrece hasta dos horas más de batería y zoom óptico ",cienciaYtecnologia
130168,9,27,16,"¿Cuáles son los cambios en el iPhone7 presentado por Apple?",http://www.razon.com.mx/spip.php?article320842," Tim Cook dijo que es el mejor iPhone jamás creado, con un gran diseño; incorpora el sistema operativo iOS 10 ",cienciaYtecnologia
130173,9,27,16,"Apple podría presentar nuevo iPhone la semana próxima",http://www.razon.com.mx/spip.php?article319847," Ha enviado invitaciones a periodistas especializados y analistas del sector a un evento el próximo 7 de septiembre; aún no hay detalles del nuevo equipo ",cienciaYtecnologia
